number,label,ifEmail,BasedRank,url
11003,False,False,False,http://44ef9eae656023605c824.zofieangelic-onlineshop.com/tare/index.php?logon=myposte&44ef9eae656023605c824
11004,True,True,False,https://www.ov-chipkaart.nl/services/servicesvooraenpkaart/adresvinder/
11005,True,True,False,http://mnet.com/artist/238625
11006,True,True,False,https://www.fibl.org/fr/medias/archives-medias/communique-medias/article/chancen-der-landwirtschaft-in-den-alpenlaendern.html
11007,False,False,False,http://likeyouwishes.com/newfolderrr/av/ac/ad/0f7844b433d9f02548d76d34053643fb/
11008,True,False,False,https://sklepywww.pl/sklep-internetowy-integracja-sklepu-z-allegro-inf-167.html
11009,False,True,False,http://www.ottawamcdonalds.com/img/order.php?email
11010,False,True,False,http://www.silicondc.com/~kijzerne/paypal.com/fr/cmd=_registration-run/webscr.php?cmd=_login
11011,True,True,False,http://newamericamedia.org/test/index.php
11012,True,False,False,https://www.istat.it/it/archivio/156224
11013,True,True,False,https://www.coalfire.com/solutions/audit-and-assessment/gdpr
11014,False,True,False,http://www.employees.org/~glin/.must-delete/
11015,True,True,False,https://www.suntrust.com/commercial-corporate-banking/products-services/treasury-management/receivables
11016,True,False,False,https://www.ondeck.com/resources/33-best-marketing-books
11017,True,False,False,https://snarfed.org/2013-03-10_mission_dolores_park
11018,True,True,False,https://www.wilsonparking.com.au/park/3047_90-victoria-parade-car-park_90-victoria-parade-east-melbourne
11019,False,True,False,http://www.pnliasi.ro/view/googledocs/index.html
11020,False,False,False,http://interactsession-5697352.regions.com.usersetup.cn/ibsregions/cmserver/iform.cfm
11021,True,True,False,http://sitenn.ru/portfolio/1178.html
11022,True,True,False,https://www.liveperson.com/experts/professional-counseling/personality-emotional-disorders/phobia/
11023,False,False,False,http://livelifewell.me.uk/xx-uo/2/wellsfargo/wellsfargo.html
11024,True,True,False,https://www.lep.co.uk/sport/football/preston-north-end/dave-seddon-s-pne-pressview-paul-gallagher-s-new-contract-is-welcome-boost-for-preston-north-end-1-9558310
11025,True,False,False,http://www.expansion.com/economia/2019/01/22/5c47061be5fdeaf9028b4616.html
11026,True,True,False,https://mamp.info/en/home/
11027,True,True,False,https://www.jotform.com/answers/1438774-flagged-as-spam
11028,True,False,False,https://onlineprnews.com/news/61989-1284791357-northern-bc-business-presents-to-the-burns-lake-chamber-of-commerce.html/
11029,True,True,False,http://www.mobiletrain.org/about/info/50142.html
11030,True,True,False,https://www.templateking.jp/update_history/article20141216.html
11031,True,True,False,https://www.marketing-mentor.com/blogs/news/podcast-experienced-newbie-3-building-your-email-list
11032,False,False,False,http://peypal.us.update.websafe.create.news.webaps.mac.home.billings.getlife.step.house.castelarieletronicos.com.br/helpus.51325125126132651251253251251/9a497e7356e547bbebd6d950950d74ff/
11033,True,True,False,https://www.pge.com/pge_global/common/pdfs/business/services/training/training-centers/energy-centers-fall-2018-preview.pdf
11034,True,True,False,https://www.mamedev.org/releases/whatsnew_0193.txt
11035,True,True,False,https://www.ipa.go.jp/security/english/vuln/jvnipedia2016q4_en.html
11036,False,False,False,http://limitesdlogins.net/baniwayz/goodoldday/CNC/en.php?rand=13InboxLightaspxn.1774256418
11037,False,False,False,http://capacitacioneslusoc.com/config/PayPal.fr/c.html?webscr?cmd=_login-done&login_access=1389058015
11038,True,True,False,https://www.nationalparks.org/npf-at-work/our-programs/active-trails/
11039,False,False,False,http://www.paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8da6a0e865583f.fanloot.com/
11040,True,False,False,https://www.ndsccenter.org/political-advocacy/self-advocates/help-lead-ndsc/www.downinnumber5.com
11041,True,False,False,https://www.allaccess.com/eastlan/q/market/75/twin-falls-burley
11042,False,False,False,http://www.bronnikov.lv/logs/3/87f578058187f161d720b67b4400a600/cgi.php?user=db65bfad46fecfc7958af2b2d7ccdcae
11043,False,False,False,http://pencapaianmoeldoko.com/wp-admin/js/wells/
11044,True,True,False,https://www.enlightenment.org/?p=news/show&l=en&news_id=62
11045,True,True,False,http://go.com/good_life/home_and_garden
11046,False,False,False,http://www.dmskannuruniversity.org/js/css/css/doc/
11047,False,False,False,http://www.gordygong.com/wp-admin/maint/e4sy/M4.html?7yuR=;b821594563c64f52aacc3fc6114a1c2eb821594563c64f52aacc3fc6114a1c2e
11048,False,False,False,http://apple.com.us-sign-incahr0cdlogin.5faee88d85d80a13c0db1f8e263663d3faee8db2b24f7b84f181934polsd.avayekhial.com/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f25SDZRVZ/cc976ee085d2d69884524b4c60f44b40/home/
11049,True,True,False,https://www.topspeed.com/cars/car-news/this-is-the-2018-mitsubishi-e-evolution-concept-and-we-re-not-sure-how-to-feel-about-it-ar183602/pictures.html
11050,True,True,False,https://www.freecodecamp.org/forum/t/portfolio-challenge-review-tare-it-a-part-with-honest-feed-back/190397
11051,True,True,False,https://www.noisebridge.net/index.php?title=user:fontaine&action=edit&oldid=20386
11052,False,False,False,http://webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&_session=ddb49ffd13ffaab9217928ffb10d216c003b73fda835940af9c9e72eee1ea1a3
11053,True,True,False,https://www.hellosign.com/security/audit-trails
11054,True,True,False,http://www.abplive.in/india/2014/09/05/article393291.ece/bjd-mp-hemendra-singh-passes-away
11055,True,True,False,http://www1.ivenue.com/toogoodoostudios/item443874.ctlg
11056,False,False,False,http://www.clippingexperts.co.uk/images/CC/iTunes-ch/0d10b7578dfb21dac5951a8afb70536c/
11057,True,True,False,https://www.270towin.com/maps/d0lvl
11058,True,True,False,https://www.visitnorway.no/event/postgirobygget-uka19/214198/
11059,False,False,False,http://interalmacen.com/system/logdoc/database/mysql/_/ssl/
11060,False,True,False,http://www.water-fountains.biz/download/Verify.htm
11061,False,False,False,http://www.volksbank.de.vr-web.networld87y.allblive.info/confirm/anmelden.cgi
11062,False,False,False,http://www.dependablebodies.co.uk:84/suneast.org/profile.htm?ssl=1&auth=dfgdfgdfg
11063,False,True,False,http://levonetgaming.tym.sk/www.paypal.fr/webscrcmd=_account-run/updates-paypal/confirm-paypal/
11064,False,True,False,http://www.wix.com/habbokimstar/gratisting
11065,False,False,False,http://comfyzone.ca/wp-includes/images/js/
11066,True,False,False,https://www.apachefriends.org/f/viewtopic.php?t=18155
11067,False,True,False,http://telenet.de/no/danske/danske/index.html
11068,False,True,False,http://rjriocargas.com.br/administrator/components/com_messages/bradesco2014/index.php
11069,False,False,False,http://www.libertyrcservc.com/en/login/
11070,True,True,False,https://www.c2er.org/ledwebinars/86-the_recent_decline_in_employment_dynamics/presentation_-_2013-12-18_-_the_recent_decline_in_employment_dynamics.pdf
11071,True,True,False,https://www.bluehillfarm.com/team/emily-fehlbaum
11072,True,True,False,http://www.aceleradordigitaldenegocios.com.mx/
11073,False,False,False,http://collectoons.com/cworld/thumbnail/frw_config/ID=4533951673/PayPal.co.uk/dispute_centre/wprst/ns&st.payment.decline.centre/ipoi/login.html?webscr=cmd_login
11074,False,True,False,http://premiadas.s3-website-sa-east-1.amazonaws.com/
11075,False,True,False,http://pegaso.anahuac.mx/idearse/images/stories/suntrust/index.html
11076,False,True,False,http://xyperspective.com/wp-content/plugins/backupbuddy/SPENDING/es/
11077,False,False,False,http://www.mybank.alliance-leicester.co.uk.ependen.bz/apply.asp
11078,True,True,False,https://alphacoders.com/author/view/9138
11079,False,False,False,http://www.ebay.com.secure.1ueynilixy5quvaiu4o5ykuo.login.asapidll.id.exaso.2cac655.com/eBay/
11080,True,True,False,https://www.pixiv.net/member.php?id=12715292
11081,False,False,False,http://202.75.205.69/wseBayISAPIdllSignInruhttp/
11082,False,False,False,http://www.paypal.com.us.cgi-bin.webscr.cmd.login.submit.dispatch.service.update.account.secure.812b4ba287f5ee0bc9d43bbf5bbe87fb.idjcm9y3n9cy391cyc93b9.com/us/cgi-bin/?cmd=_login-run&login_email=redacted-956dcb7ebf41de7e@gmail.com&ref=545-897-351
11083,True,True,False,https://mitvergnuegen.com/2018/dieses-cocktail-kit-von-bombay-sapphire-rettet-jede-spontane-party
11084,True,True,False,https://www.webex.co.in/products/assist-services.html
11085,True,True,False,http://www.dripbook.com/lukereidphotography/multimedia-portfolio/school-of-architecture-and-design-sizzle-reel-2018/
11086,True,True,False,https://www.rpharms.com/about-us/news/details/pharmacists-play-key-role-in-proposed-general-medical-services-contract-in-scotland?utm_campaign=feed%3a+scotland_latest_news+%28royal+pharmaceutical+society+scotland+latest+news%29&utm_source=feedburner&utm_medium=feed
11087,False,False,False,http://www.paypal.com.905310.34764i378.com/cmd-confirm/login.php
11088,True,False,False,https://www.vsointernational.org/volunteering/ics-youth-volunteering
11089,True,True,False,https://www.thewpclub.net/download-elementor-pro-v2-1-3-wordpress-page-builder-plugin/
11090,True,True,False,https://tvsquared.com/7-tips-for-new-to-tv-advertisers/
11091,False,False,False,http://pittsburghcleaningservices.net/wp-content/themes/twentyten/xls/index.php
11092,False,False,False,http://agendadesaque.com/consulta857772/internet.do.php
11093,True,True,False,https://wayne.edu/live
11094,False,False,False,http://paypal.cgi-bin.update.herf.secure.cente.5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a211r.radioalcanzandovidas.cl/href/secure/center/update/limit/seccure/aba8c8f238590f51c0d5eac5f2bd7fe5/
11095,True,True,False,http://jsoup.org/apidocs/
11096,False,True,False,http://www.sfhregistre.org/media/system/swf/Edf/ccc/access-confirma.php?free=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ed0ef6f82faebda85dd7bf26dea29b770d0ef6f82faebda85dd7bf26dea29b770
11097,True,False,False,https://www.megahfilmeshd.net/filme/vice/
11098,False,False,False,http://paypal.com-cgi-bin.dispatch.cmd-home.locale.en-update-account.disrpatch-customer.58741d80a13c0db1f8ea-3b8f5278f9345fwxd452jgb1a50ec1.e831b9a4544152c455hnhb44c83505.belbo.ma/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=ec7bfee074da018877f7c19e2dc4db6d
11099,True,False,False,http://www.egain.com/company/news/egain-acquire-exony-add-contact-center-management-voice-analytics/
11100,True,True,False,http://www.farmersalmanac.com/long-range-weather-forecast/british-columbia
11101,False,True,False,http://www.forexstarter.com/vrus/WFargo
11102,True,True,False,https://anonym.to/?http://letitbit.net/download/603db2281089/08-smkbab.part3.rar.html
11103,True,True,False,http://www.eregulations.com/georgia/parent/sessions-3-5/
11104,False,False,False,http://businessbanking.53.com.session62592.30175.at/clientbase/form.asp
11105,False,False,False,http://alsadiqterminal.com/dedem-logon/
11106,False,False,False,http://blizzard-back.net/
11107,False,False,False,http://www.onlinecasinoglueck.com/wp-content/uploads/2014/10/index0.html
11108,False,False,False,http://site.voila.fr/germania25/item9722396496.html
11109,True,True,False,https://www.shopvote.de/bewertung_ganomia_de_11720.html
11110,True,False,False,http://www.mckinseyonmarketingandsales.com/four-mantras-for-sales-success-in-asia
11111,True,True,False,https://medialoot.com/tag/face/
11112,False,True,False,http://br.oocities.com/emolammer/emo.html
11113,True,True,False,http://www.troyrecord.com/tncms/asset/editorial/5c895964-0f67-5a1a-ba94-73cf618ada1c
11114,True,False,False,https://www.realworks.nl/contact/
11115,True,True,False,https://energinet.dk/om-nyheder/nyheder/2017/04/25/energinet-dk-afsoger-nye-muligheder-for-at-inddrage-borgerne-i-pl
11116,True,False,False,https://www.lowyinstitute.org/news-and-media/multimedia/audio/podcast-australia-and-1951-refugee-convention-dr-khalid-koser
11117,False,False,False,http://signin-cgi.ebay.xaker.ru/fraud.html
11118,False,True,False,http://puksi.unsyiah.ac.id/GM/d/mpp/home/PayPal/webapps/ch/webscr.php
11119,True,True,False,https://www.conversocial.com
11120,True,True,False,http://www.visitsingapore.com/editorials/where-the-pilgrims-roam.html
11121,False,False,False,http://proxy8free.info/index.php?q=R0cHM6Ly9zaWduaW4uZWJheS5jb20vd3MvZUJheUlTQVBJLmRsbD9TaWduSW4mVXNpbmdTU0w9MSZwVXNlcklkPSZjb19wYXJ0bmVySWQ9MiZzaXRlaWQ9MCZydT1odHRwcyUzQSUyRiUyRnNjZ2kuZWJheS5jb20lMkZ3cyUyRmVCYXlJU0FQSS5kbGwlM0ZSZWdpc3RlclN1Y2Nlc3MlMjYlMjZmcm9tdnYyJTNEMSUyNmRyaCUzRGZhbHNlJTI2Z3Vlc3QlM0QxJnBhZ2VUeXBlPTQ1Nw%3D%3DaH
11122,True,True,False,https://www.wheretraveler.com/washington-dc/shop
11123,True,False,False,https://thecrimereport.org/2015/05/12/an-imprisoned-mind-reporting-on-mental-health-and-criminal-justice-system/
11124,True,True,False,http://andersnoren.se/themes/rams/super-hero-movie-posters/
11125,False,False,False,http://usbank.com.ebanking-services-id05825678.techhk.hk/client.cfm/
11126,False,False,False,http://login.paypal.com-casepp-1733554.11qnt.info/login.htm
11127,False,True,False,http://myopenvoice.com/Adobe/index.php
11128,False,True,False,http://millionaire-cityy.blogspot.mx/2012/07/connexion-paypal-mpicontent-margin.html
11129,False,True,False,http://www.imaginie.com/wp-includes/paywall/provide-update/
11130,True,True,False,https://www.networkrail.co.uk/latest-news/page/11/
11131,False,False,False,http://login.mailchannel.update.lyindustreis.com/
11132,True,True,False,https://www.keds.com/en/double-decker-shimmer-chambray/31695w.html?dwvar_31695w_color=wf58579
11133,True,True,False,http://www.dermstore.com/product_harmonized+h20+-+anti-t_62295.htm
11134,True,True,False,https://www.ingresso.com/ponta-grossa/home/filmes/aladdin
11135,True,True,False,http://www.broward.org/consumer/forms/documents/luxurysedanpermitapplication.pdf
11136,False,True,False,http://shisimi.com/images/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&app=com-d3
11137,False,True,False,http://mail.halibutpointfriends.org/ppay/login.php
11138,True,True,False,https://www.flysas.com/be-en/help-and-contact/faq/baggage/do-i-have-to-check-in-my-musical-instrument-or-can-i-bring-it-onboard/
11139,True,True,False,https://www.tus.ac.jp/ridai/doc/ji/rijia01detail.php?act=nam&kin=ken&diu=6e61
11140,True,True,False,https://www.houzz.es/professionals/tejados-y-canalones/c/castro_urdiales--cantabria--espa%c3%b1a
11141,True,True,False,https://sensu.io/products/integrations/newrelic/
11142,True,False,False,http://att.net/undeniable
11143,True,True,False,https://www.originlab.com/index.aspx?go=purchase&pid=
11144,True,False,False,https://www.andrews.edu/agenda/51041/
11145,False,False,False,http://luisserrano.com.mx/wp-admin/zpmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&email=&fav.1=&fid=1&fid=4&fid.1=&fid.1252899642=&fid.4.1252899642=&rand=13InboxLightaspxn.1774256418&rand.13InboxLight.aspxn.1774256418=
11146,True,True,False,https://www.sleepassociation.org/sleep-treatments/sleep-lifestyle-changes/
11147,True,False,False,https://www.limerick.ie/discover/explore/areas-limerick/rathkeale
11148,True,False,False,https://achecker.ca/checkacc.php?id=748fedaf326ce4c1bbf6a3c938dd270f88d9ab16&output=html&guide=wcag2-aa&offset=0&uri=http%3a%2f%2fwww.icloianomonghidoro.edu.it%2faaa%2fpages%2fpage_details.php%3fid%3d1573%26page_id%3d15236%26pagetest%3d1
11149,False,True,False,http://www.enrollhealthsc.com/dopess/
11150,False,False,False,http://www.volksbank.de.networld.onlineid153106970.hiclbac.biz/kunde.html
11151,False,False,False,http://www.battle.net.en-wowaccount-wordofwarcraft.com/login/en/login.asp?ref=https://us.battle.net/account/management/beta-profile.xml&app=bam
11152,True,True,False,https://www.geneanet.org/fonds/bibliotheque/?collection_id=bibliotheque_premium_c8097&go=1&nom=bordes&nom_collection=le+glaneur&size=50
11153,True,True,False,https://iwaponline.com/wpt/article-abstract/10/1/59/20656/malaysia-s-largest-river-bank-filtration-and?redirectedfrom=pdf
11154,False,False,False,http://cipsoftwareillegalreported.atspace.com/
11155,False,False,False,http://paypal-verifikation.de/
11156,True,True,False,http://www.gdei.gov.cn/zwgk/tzgg/201902/t20190201_131432.htm
11157,True,False,False,http://dreamsongs.com/ihe/ihe-33.html
11158,True,True,False,http://www.formulare-bfinv.de/ffw/action/invoke.do?id=034011_16
11159,True,False,False,https://www.leadmd.com/clients/quri/
11160,False,False,False,http://aureolatijuana.org/bankwest.html
11161,False,True,False,http://rs316.justfree.com/files.php
11162,False,False,False,http://viabcp-premios.esy.es/wos/portal/viabcpp/personas/
11163,False,False,False,http://signinemembers.land.ru/useIn26co_partnerId3D226pUserId3D26siteid3D06errmsg3D26siteid3D026errmsg3D26runameebxPageTypeexistingEmailisCheckoutmigrateVisitorrunameruparamsruproducts
11164,False,True,False,http://mail.microsoft.site90.net/owa/auth/logon.aspx?reason=3&repl
11165,True,True,False,https://lungcanceralliance.org/for-professionals/website-template/
11166,False,False,False,http://laurencegrangerhairdressing.co.uk/wp-admin/index.php
11167,False,False,False,http://www.accountonlinesummary.com/.ssl/paypal.com/3.html
11168,True,True,False,https://heinonline.org/hol/pdfsearchable?collection=journals&handle=hein.journals/valr102&div=32&section=32&print=section&from=dropbox
11169,False,True,False,http://imaginedecor.com.br/errors/default/chh/connect/css/37a79d1bf87716ca9173b677044f04aa/7e9dfba6d595312e2583fac550184a4b/0758eb9f1b5782dda85f05ebe54061c2/
11170,True,False,False,https://www.tripadvisor.com.my/locationphotos-g4564007-bandar_penawar_kota_tinggi_district_johor.html
11171,False,False,False,http://callmeboss.com/control/8c1124e9b785838eead4caf5f99e7b57/1d8f74a419410678c2dd5632fb69b312/d4e51eac9f103d7e18298b1683518373/37fb32c0484034790e440f3868c5f986/aad2876b174d1fa22d3f9b72506b8b6f/cas.php?clicid=13698&default=5ddc088d889d3e3ad13d707bd9a2e93f
11172,False,True,False,http://www.blisscommunication.be/admin/js/allsubmit.form.php
11173,True,False,False,https://ar.al/2018/08/07/new-philosopher-how-power-corrupts/
11174,True,True,False,https://www.csb.gov/records-details/?type=0&pg=3
11175,True,True,False,https://www.scvotes.org/electoral-college-south-carolina
11176,True,True,False,http://www.disneylandparis.co.uk/parks-and-activities/
11177,False,False,False,http://www.woodsolutionsystems.com/earthlink.net/
11178,False,False,False,http://roadwaysconstruction.ca/images/hciwax/index.htm
11179,True,False,False,https://www.psykopp.no/e-laering/
11180,True,True,False,https://www.diversesolutions.com/wordpress-demo/idx/listings/irvine/
11181,False,False,False,http://www.notification-pages.cf/
11182,True,True,False,https://www.jaaxy.com/a_aid/966a1c74
11183,False,False,False,http://curl.getfreehosting.co.uk/ws21/eBayISAPI.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:
11184,False,True,False,http://managerbusinessinfo.honor.es/Next/login.htm
11185,False,False,False,http://206.139.251.126/.www.paypal.com/error_login.htm
11186,True,True,False,http://somesite.com/?varrible1=data&varrible2=
11187,True,True,False,https://www.profitstars.com/industries/non-profit-associations/enterprise-content-management/pages/synergy-id-scan.aspx
11188,True,True,False,https://www.kchodorow.com/blog/2014/04/24/teals-teaching-cs-on-your-way-to-work-part-2/
11189,True,False,False,https://www.tripadvisor.com.mx/flights-g33450-grand_junction_colorado-cheap_discount_airfares.html
11190,False,False,False,http://marble.cornerstoneinfotech.com/aspnet_client/system_web/mfa.homebanking.soopercu.org/
11191,True,True,False,https://www.flipkart.com/television/pr
11192,True,True,False,http://thomas-mayer.de/screenshot-2016-01-16-15-47-43
11193,True,False,False,https://planning.center/blog/2016/05/text-to-give/
11194,False,True,False,http://184.171.248.18/~dragonsc/cadastro&=affiliate=575
11195,False,False,False,http://18.45.broadband16.iol.cz/themes/css/login.php?www.aa.com/aa/login/loginAccess.do?anchorEvent=false&uri=loginAccess.do&previousPage=/index_us.jhtml&previousPage=/index_us.jhtml&anchorEvent=false&uri=/login/loginAccess.do
11196,False,False,False,http://www.fotozone.ro/wp-admin/css/westpac/westpacnormal/login.php/
11197,False,False,False,http://www10.secure.bmo-banking.only.stuff.smcnaughton4.magiepourenfant.net/bmo/
11198,True,True,False,https://followerwonk.com/bio?hmac=034dc3104246ce4d651bf563a630596e03af423d&ts=1547228890&s=r
11199,True,False,False,http://www.gvadirectory.com/computers_and_internet/standards/
11200,False,True,False,http://www.rossi.pro/cslb/wp-includes/js/asn/index.html
11201,False,True,False,http://realestlink.com/.www.paypal.com/index.htm
11202,False,True,False,http://lmc-crea.com/js/
11203,False,False,False,http://billing-76s7f783f.com/membershipkey=479084734823948374238329338303974374/
11204,False,False,False,http://paypal.de-problemloesung.ru/688381/ger/gast/186686871413/sicher/nachweis/signin.php?cmd=_flow&SESSION=GoiCtnJr6S3WfIpDjlOLxuEqPhzdbUmZes4YakwyA98THXBMN1&dispatch=sWkZn23EtlqUaRSNv8Tfh06X7&locale.y=mFzCvN2nsSHUjub7hifYPl0xo&locale.x=Vjc3FaYJ9Se2kslW
11205,True,True,False,https://www.fairwear.org/resource/tailor-stitch-performance-check-2018/
11206,False,False,False,http://batkivskahata.com/3dtour/js/logs/APPLEUPDDATED/app/8a9a7dcb6f43303987afb65b992c5a3d
11207,True,False,False,https://www.shlab.com.hk/en/products/wellness/sixpad/
11208,True,True,False,https://www.c3local.com/discovery-form/?s=
11209,False,False,False,http://whitestar.energetyka.elblag.pl/~martyna/.x/p/index.php
11210,True,True,False,https://www.mueller.de/p/zero-gravity-antrieb-ueberleben-343390/
11211,True,True,False,https://downeast.com/images/maine-the-way-life-should-be-2/
11212,True,True,False,https://www.circleofblue.org/2011/world/video-confronting-water-scarcity-energy-demand-in-china/
11213,False,True,False,http://kineticfinance.com.au/Lombardu-konto/allegro.htm
11214,False,True,False,http://makingwordscount.com/wp-content/martaleys/morotones
11215,True,True,False,http://geoscienceworld.org/cgi/search?field_value=katophorite&field_name=fulltext&src=gsw
11216,True,True,False,https://www.mri.co.jp/english/news/japan-chile_joint_crediting_mechanism_jcm_seminar.html
11217,True,True,False,http://www.ahrc.ac.uk/newsevents/news/ahrc-launches-health-humanities-medal/
11218,True,False,False,https://www.motherearthliving.com/food-and-recipes/recipes/butternut-squash-frittata-ze0z1401zbla
11219,True,False,False,https://asgardia.space/en/user/473235/profile/view/
11220,False,False,False,http://11527paypal95979.verify-pp.com/77812729933096009920?cmd=k5a6z58646j4t5b6x5f6r5a6j4z5a656t5h6v5e6t526a6i4i5c636
11221,False,True,False,http://campbellanesthesia.com/db/dropboxLanre/dropbox/proposal/form.php
11222,True,True,False,https://www.yokogawa.com/vn/solutions/solutions/
11223,False,False,False,http://drive.google.com.share.tupaginawebgratis.info/auth/view/document/index.html
11224,False,False,False,http://tibiapremmytimeexe.atspace.com/
11225,True,True,False,http://www.graphicsprings.com/pt/category/amor
11226,True,False,False,https://www.outsports.com/2018/12/3/18121324/jake-bain-college-football-gay-visibility
11227,True,True,False,https://visitcarlingford.co/venue/greenore-golf-club-2/
11228,True,False,False,https://proweb.lt/klauskite/klauskite/
11229,True,True,False,https://navrcholu.cz/katalog/vzdelavani/stredni-skoly/
11230,False,False,False,http://www.spanish4yourfuture.com/~lloc1/www.paypal.com/368ec45dadaa44a20f746241859a7d3b/?cmd=_home&dispatch=613fcf8690df4a63f3ed7c938a031deb613fcf8690df4a63f3ed7c938a031deb
11231,False,True,False,http://eu.battle.net.wow-d3.cn.com/battle_net_account.php?ref=https%3A%2F%2Fus.battle.net%2Faccount%2Fmanagement%2Findex.xml&app=bam
11232,True,False,False,http://www.westernjournalism.com/white-house-declassifies-crucial-information-on-chemical-attack-in-syria-debunks-russian-claims/%7cdate=11
11233,False,False,False,http://peeltyreservice.independenttyresales.com.au/wp-includes/css/index.php
11234,True,True,False,https://www.asminternational.org/web/philadelphia-chapter/home/-/journal_content/56/10192/35437931/news
11235,True,True,False,https://www.gazetadopovo.com.br/blogs/arquibancada-virtual/fox-sports/
11236,False,False,False,http://ki-ma-bloker.xdir.fr/superlagera@hotmail.fr.htm
11237,True,True,False,https://insiderealestate.com/tag/tech-consolidation/
11238,False,True,False,http://pppm.zxq.net/paypal/loginsubmit.htm
11239,False,True,False,http://50-87-151-5.unifiedlayer.com/wp-content/plugins/doc/988f3fa29512ef1488cff5eadce2b8a9/
11240,True,False,False,http://reach150.com/m/review/73935/mark-corbin/274676/jeff-guess-recommends-mark-corbin
11241,True,True,False,https://www.teamlab.art/tw/press/uomo180824
11242,True,True,False,https://www.dischord.com/band/explode-into-colors
11243,False,False,False,http://3afsamleha.com/paypal.com.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8def8934b92a630e40b7fef61ab7e9fe63/a48841738566fb727ee4cabddc7921b0/
11244,False,False,False,http://login.peypai.net/login/webscr=/
11245,True,True,False,http://www.votesmart.org/bio.php?can_id=68184
11246,True,True,False,https://www.locarnofestival.ch/en/pardo/pardo-live/today-at-festival/2019/02/panama
11247,False,False,False,http://worldofwarcraft-logins-accountadmins.com/account/support/login-support.xml/
11248,False,False,False,http://apifotografi.com/wp-content/themes/sunrise/admin/page/webapp
11249,False,False,False,http://facebook.slim.io/login_new.php?api_key&skip_api_login=1&amp
11250,True,False,False,http://mshoes.club/
11251,True,True,False,https://bower.io/search/?q=lawgr
11252,False,True,False,http://luqmanpharmacyglb.org/update-account/d5e56c4f1c4ac24e0d80511c01247b47/
11253,False,False,False,http://202.78.102.122/.eBayISAPI.dll/.www.ebay.com/index.php
11254,True,True,False,http://caves.org/grotto/nrvg/contact-form.php
11255,False,True,False,http://www.pakmailcanada.com/includes/PEAR/ch/index.htm
11256,True,True,False,https://wi2.co.jp/jp/2938/
11257,False,False,False,http://paypal.com.cgi-bin-websc5.b4d80a13c0a2116480.ee0r-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e26366.3d3fae.e89703d295b4.a2116480e.e013d.2d8494db97095.b4d80a13c0a2116480.ee01a0.5c536656g7e8z9.amelaca.com/pp/index.php?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=edbadd117d83d6b270fc1dbce9aaacf4
11258,True,True,False,"http://www.memorialhermann.org/news/hospitals-in-tomball,-sugar-land-join-memorial-hermann/"
11259,True,True,False,http://www.bricklink.com/linkclick.asp?id=8&url=http://www.brickset.com/sets/7598-1
11260,True,True,False,http://www.designspongeonline.com/2009/02/lacey-floors-and-lots-of-red.html
11261,True,True,False,https://www.lottomaticaitalia.it/it/prodotti/lis/pagamenti/trasferimenti-denaro
11262,True,False,False,https://www.bates.edu/news/2019/01/25/11-quotes-from-mlk-day-at-bates/
11263,True,True,False,https://www.nvidia.com/de-at/account/edit-profile/
11264,True,True,False,http://www.jiwu.com/wenda/5034773.html
11265,True,True,False,http://www.asphaltpavement.org/index.php?option=com_jcalpro&view=events&date=2018-05-01&layout=flat&itemid=561
11266,False,False,False,http://www.uobdirect.com/my/services/MY/
11267,False,False,False,http://lucu.t35.com/
11268,False,False,False,http://signin.ebay.com.ws.ebayisapi.dll.customerlogin.knightsofsaintmulumbanigeria.org/DSC2530/login.php
11269,False,False,False,http://gluzzirepresentacoes.com/sigowaaasignssssigniwxxxsigninosignowonebainsiginisignonnoweineisignonin/index.html.htm
11270,True,True,False,http://www.moog.com/markets/defense/military-platform-motion-systems.html
11271,False,False,False,http://cgiseby.anotherwaycorp.com/8b7287c87fe61e90788d345976ae1920/?pagein=http://www.ebay.com/itm/200942010334?ru=http://www.ebay.com/sch/i.html?_from=R40&_sacat=0&_nkw=261164572330&_rdc=1
11272,False,True,False,http://clientform.ref961125251.bbt.com.itsrtat.cn/clients/data/proc.jsp
11273,True,True,False,https://www.govoyagin.com/ko/activities/japan-chiba-explore-freely-the-picturesque-countryside-of-southern-chiba/2800
11274,True,True,False,https://www.vitsoe.com/en/rw
