,url,label,cookie_len,form_num,anchor_num,input_email,input_password,hidden,ip_address,Request_url,redirect_page,Mouse_event,right_click,Iframe,web_traffic,number,ifEmail,BasedRank
1004,https://www.gmo-ap.jp/ir/library/annualreport/,legitimate,0.0,0.0,31.0,False,False,False,0,1,0,0,0,1,0,3303,True,False
1005,http://www.corenetglobal.org/attend/singaporesummit2018/2018singaporesessiondetails.aspx?itemnumber=36959,legitimate,1.0,0.0,42.0,False,False,False,0,0,0,0,0,1,0,3309,False,False
1006,http://www.timwasher.com/category/events/,legitimate,0.0,0.0,197.0,False,False,False,0,1,0,0,0,1,0,3314,True,False
1007,https://www.avetta.com/services/supplier-employee-qualification-and-training/,legitimate,1.0,2.0,122.0,False,False,False,0,1,0,0,0,1,0,3316,False,False
1008,http://www.belspo.be/belspo/fedra/proj.asp?l=en&cod=mo%2f37%2f008,legitimate,0.0,0.0,31.0,False,False,False,0,0,0,0,0,1,0,3319,True,False
1009,http://fmfukuoka.co.jp/index2.php/,legitimate,0.0,0.0,106.0,False,False,False,0,1,1,0,0,1,0,3326,True,False
1010,http://www.seosprint.net/userinfo.php?user=202801,legitimate,2.0,0.0,31.0,False,False,False,0,1,0,0,0,1,1,3332,True,True
1011,http://www.topbuzz.com/a/6260659452401566212?app_id=1106,legitimate,3.0,0.0,0.0,False,False,False,0,0,0,0,0,1,0,3335,False,False
1012,https://upviral.com/blog/page/3/,legitimate,0.0,0.0,111.0,False,False,False,0,0,0,0,0,1,1,3337,True,True
1013,https://www.arista.com/zh/products/7500r-series,legitimate,4.0,1.0,442.0,False,False,False,0,1,0,0,0,1,0,3341,True,False
1014,http://www.adata.com/us/orderinfo/478,legitimate,0.0,0.0,24.0,False,False,False,0,1,1,0,0,1,1,3342,True,True
1015,http://www.writteninmusic.com/roots/jeff-bell-turned-every-screw/lang/nl/,legitimate,0.0,0.0,105.0,False,False,False,0,1,1,0,0,1,0,3349,True,False
1016,https://www.mcasd.org/artists/john-mccracken,legitimate,0.0,0.0,33.0,False,False,False,0,1,0,0,0,1,0,3352,False,False
1017,http://www.csub.edu/music/degrees/,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,3357,True,True
1018,https://www.jaduda.com/opt-out/,legitimate,0.0,0.0,16.0,False,False,False,0,0,0,0,0,1,0,3359,True,False
1019,http://www.girona.cat/call/cat/agenda.php?data=19/08/12,legitimate,0.0,0.0,89.0,False,False,False,0,1,0,0,0,1,0,3362,True,False
1020,https://www.thedream.us/test/,legitimate,0.0,1.0,2.0,False,False,False,0,0,0,0,0,1,0,3369,True,False
1021,https://chironhealth.com/blog/chiron-rules-engine-reimbursement-sentinel/,legitimate,0.0,0.0,69.0,False,False,False,0,0,0,0,0,1,0,3372,True,False
1022,https://www.securetrading.com/2018/09/,legitimate,0.0,2.0,94.0,False,False,False,0,1,0,0,0,1,0,3373,True,False
1023,https://www.eclinicalworks.com/events/plastic-surgery-meeting-2/,legitimate,0.0,0.0,63.0,False,False,False,0,0,0,0,0,1,0,3376,False,False
1024,https://anad.org/blog/recovery-story-31-one-day-i-will-have-the-strength-to-fully-let-go/,legitimate,0.0,1.0,96.0,False,False,False,0,0,0,0,0,1,0,3377,True,False
1025,https://www.jewishjournal.com/demographic_duo/item/israels_65th_demographics,legitimate,0.0,2.0,134.0,False,True,False,0,1,0,0,0,1,0,3378,True,False
1026,http://www.nishitetsu.co.jp/release/index/6.html,legitimate,0.0,1.0,210.0,False,False,False,0,0,0,0,0,1,0,3379,True,False
1027,http://www.snmmi.org/aboutsnmmi/content.aspx?itemnumber=31086,legitimate,1.0,1.0,136.0,False,False,False,0,0,0,0,0,1,0,3383,True,False
1028,https://endmalaria.org/country/dominican-republic,legitimate,2.0,1.0,68.0,False,False,False,0,0,0,0,0,1,0,3385,True,False
1029,http://right-on.co.jp/news/product/am.php,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,3386,True,False
1030,https://globaldro.com/uk/search/contact,legitimate,2.0,0.0,21.0,False,False,False,0,1,0,0,0,1,0,3387,False,False
1031,http://www.etsmtl.ca/en/accessibility,legitimate,0.0,0.0,85.0,False,False,False,0,1,0,0,0,1,1,3388,True,True
1032,https://www.happierhuman.com/category/happiness-analysis/page/3/,legitimate,0.0,0.0,192.0,False,False,False,0,0,0,0,0,1,1,3393,True,True
1033,https://www.kinf.org/monthly-giving/,legitimate,0.0,4.0,145.0,False,False,False,0,0,0,0,0,1,0,3398,True,False
1034,https://www.radio.cz/fr/rubrique/infos/le-ministere-de-la-defense-demande-a-son-personnel-deffacer-lapplication-airwatch-de-leurs-portables-huawei,legitimate,0.0,2.0,86.0,False,False,False,0,1,1,0,0,1,0,3409,True,False
1035,http://kaiserhealthnews.org/stories/2011/march/30/exchange-faq.aspx?p=1,legitimate,0.0,1.0,79.0,False,False,False,0,1,1,0,0,1,1,3410,False,False
1036,http://www.aastocks.com/sc/news/aa/90/aas19021385.html,legitimate,1.0,0.0,3.0,False,False,False,0,1,0,0,0,1,1,3412,True,True
1037,https://www.choopa.com/legal/use_policy/,legitimate,1.0,0.0,51.0,False,False,False,0,1,0,0,0,1,0,3414,True,False
1038,https://www.openletterbooks.org/collections/bae-suah/stories,legitimate,9.0,3.0,147.0,True,False,False,0,1,0,0,0,1,0,3438,True,False
1039,https://rallybound.com/team/view/84874/lgbt-missoula?donate=true,legitimate,1.0,0.0,32.0,False,False,False,0,0,0,0,0,1,0,3441,False,False
1040,http://www.greenfieldreporter.com/2019/02/08/real_estate__february_8/,legitimate,0.0,4.0,136.0,False,True,False,0,0,0,0,0,1,0,3446,True,False
1041,https://www.talouselama.fi/kumppaniblogit/accenture/syntyyko-yrityksessasi-ideoita-vai-innovaatioita/64456213-79da-32e3-bc52-ccd4b6ed6135,legitimate,1.0,0.0,290.0,False,False,False,0,1,0,0,0,1,1,3450,True,False
1042,https://www.jedonneenligne.org/diocesegatineau/?frmuid=4,legitimate,0.0,0.0,36.0,False,False,False,0,0,0,0,0,1,0,3451,False,False
1043,https://www.siyavula.com/read/science/grade-10/transverse-waves/08-transverse-waves-01,legitimate,1.0,0.0,62.0,False,False,False,0,1,0,0,0,1,1,3453,True,True
1044,https://www.powder.com/tag/g3/,legitimate,0.0,1.0,105.0,False,False,False,0,0,0,0,0,1,0,3460,False,False
1045,https://www.salsalabs.com/blog/top-4-benefits-of-tracking-nonprofit-time,legitimate,1.0,0.0,88.0,False,False,False,0,0,0,0,0,1,0,3462,True,False
1046,https://stlcc.edu/college-policy-procedures/consumer-information/enrollment-reports.aspx,legitimate,0.0,1.0,144.0,False,False,False,0,1,0,0,0,1,0,3485,True,False
1047,https://www.ahaparenting.com/ages-stages/newborns/help-sibling-child-adjust-new-baby,legitimate,1.0,1.0,145.0,True,False,False,0,1,0,0,0,1,0,3490,True,False
1048,https://www.robly.com/archive?id=e2a66bee212f17508c7528bc45edd7d0,legitimate,1.0,0.0,35.0,False,False,False,0,1,0,0,0,1,1,3493,False,True
1049,https://www.assouline.com/collections/food-drink/products/food-life,legitimate,5.0,1.0,59.0,False,False,False,0,0,0,0,0,1,0,3504,True,False
1050,http://yuntongxun.com/,legitimate,1.0,0.0,47.0,False,False,False,0,1,0,0,0,1,1,3516,True,True
1051,"https://www.google.ro/maps/@46.5625002,26.9141896,14z",legitimate,2.0,0.0,1.0,False,False,False,0,1,0,0,0,1,1,3520,True,True
1052,https://canterbury.ac.uk/study-here/courses/music-and-performing-arts.aspx,legitimate,0.0,0.0,11.0,False,False,False,0,1,1,0,0,1,0,3538,True,False
1053,http://www.lillemetropole.fr/mel/participation-citoyenne/participation--mode-demploi/les-avis-de-lautorite-environnem.html,legitimate,1.0,2.0,52.0,False,False,False,0,1,0,0,0,1,0,3539,False,False
1054,https://www.discoverireland.ie/arts-culture-heritage/smock-alley-theatre-1662/92061,legitimate,0.0,4.0,67.0,False,False,False,0,1,0,0,0,1,0,3542,True,False
1055,https://www.ft.com/content/9be4b9cc-6b2e-11db-bb4a-0000779e2340,legitimate,2.0,3.0,288.0,False,False,False,0,0,0,0,0,1,1,3543,True,True
1056,http://www.google.co.ke/url?q=https://minhtansoft.com.vn/phan-mem-tem-nhan-vang-bac-nu-trang-tot-nhat-hien-nay/,legitimate,0.0,0.0,2.0,False,False,False,0,1,0,0,0,1,1,3544,True,True
1057,https://www.shoppingescritorio.com.br/loja/cadeiras-poltronas-e-banquetas-para-casa-ou-empresa/escolas?dir=asc&order=name,legitimate,1.0,2.0,307.0,False,False,False,0,1,0,0,0,1,1,3545,False,False
1058,https://www.foxtheatre.org/private-events/weddings,legitimate,0.0,0.0,230.0,False,False,False,0,0,0,0,0,1,0,3553,False,False
1059,https://www.pillsbury.com/recipes/banana-bread-cookie-bars/2f8ef24c-eae1-41e3-b8c2-999a178146c7,legitimate,6.0,0.0,130.0,False,False,False,0,1,0,0,0,1,1,3554,True,True
1060,http://framer.com/?utm_source=framergroup.com&utm_medium=referral&utm_campaign=post&utm_keyword=10209716469367867,legitimate,0.0,0.0,72.0,False,False,False,0,1,1,0,0,1,1,3559,True,True
1061,https://www.channelisles.net/make-changes-1/whois/full-whois,legitimate,1.0,1.0,31.0,False,False,False,0,0,0,0,0,1,0,3560,True,False
1062,https://wef.org/resources/pressroom/press-releases2/,legitimate,1.0,2.0,377.0,False,False,False,0,1,0,0,0,1,0,3564,True,False
1063,http://www.blueflag.global/new-blog/2016/9/19/shark-friendly-marina-initiative-puerto-del-rey-marina-fajardo-puerto-rico,legitimate,0.0,0.0,90.0,False,False,False,0,1,0,0,0,1,0,3570,False,False
1064,http://www.weer.nl/verwachting/24uur/slowakije/hornany/181610683/dag/maandag/,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,3572,True,False
1065,https://www.codecentric.de/vortrag/fake-it-outside-in-tdd-workshop/,legitimate,0.0,0.0,119.0,False,False,False,0,0,1,0,0,1,0,3575,True,False
1066,https://www.adra.cz/dobrovolnictvi/liberec/studentsky-dobrovolnicky-klub,legitimate,0.0,1.0,216.0,False,False,False,0,1,0,0,0,1,0,3580,True,False
1067,https://www.ticketmaster.se/artist/mo-biljetter/935896?fbclid=iwar2dk3px5do0nkrkrj-h0qbctoobn5xed_znic62qguiqxgzd2zpnzgmmlw,legitimate,0.0,1.0,88.0,False,False,False,0,0,0,0,0,1,0,3582,True,False
1068,https://www.homeimprovementpages.com.au/article/5_uses_for_a_backyard_studio,legitimate,0.0,0.0,195.0,False,False,False,0,1,0,0,0,1,0,3584,True,False
1069,https://mesosphere.com/resources/uber-distributed-deep-learning-apache-mesos/,legitimate,2.0,0.0,0.0,False,False,False,0,1,1,0,0,1,1,3585,True,False
1070,https://hboeck.de/,legitimate,0.0,0.0,18.0,False,False,False,0,1,0,0,0,1,1,3590,True,False
1071,http://www.daegu.go.kr/chinese/index.do?menu_id=00935514,legitimate,0.0,1.0,125.0,False,False,False,0,1,0,0,0,1,1,3596,True,True
1072,https://www.filmicpro.com/tag/epic-tutorials/,legitimate,0.0,1.0,38.0,False,False,False,0,0,0,0,0,1,0,3597,True,False
1073,http://www.twcc.com/articles/2016/12/21/t/turntable-jams-hamilton-mixtape-merges-hot-artists-and-history,legitimate,2.0,1.0,14.0,False,True,False,0,1,1,0,0,1,0,3598,True,False
1074,http://www.lexisnexis.co.uk/en-uk/media/press-details.page?date=11/26/2012&id=2,legitimate,0.0,1.0,198.0,False,False,False,0,0,1,0,0,1,1,3605,True,True
1075,https://www.lamag.com/tag/walter-annenberg/,legitimate,0.0,0.0,1.0,False,False,False,0,1,0,0,0,1,1,3609,True,True
1076,https://bossanova.uk/jexcel/examples/comments,legitimate,0.0,0.0,63.0,False,False,False,0,1,1,0,0,1,0,3612,True,False
1077,https://9to5google.com/2013/08/20/chrome-adds-smarter-omnibox-suggestions-webrtc-support-on-android/?share=google-plus-1,legitimate,0.0,1.0,112.0,False,False,False,0,0,0,0,0,1,1,3613,True,True
1078,https://www.trekearth.com/forums/showpost.php?s=faaaaae45227e121498deddd2224296e&p=1273196&postcount=118,legitimate,4.0,1.0,6.0,False,False,False,0,1,0,0,0,1,0,3620,True,False
1079,https://www.webshieldltd.com/resources/blog?1a062dda_page=2,legitimate,0.0,2.0,71.0,True,False,False,0,1,0,0,0,1,0,3630,True,False
1080,https://www.gold.org/download/file/8391/gold-investor-vol-8-infographic.pdf,legitimate,0.0,0.0,44.0,False,False,False,0,1,0,0,0,1,1,3638,True,True
1081,http://xtgem.com/auth/login?redir=vjfkt2ruumpubfpvzda1mfjrcfpwmhn6yznotvnsbfftrljavmt0au5wuk1la2rwujfwufrwvxdnwejkvvvorfn6strzmezkvkcxyvyzce8%3d&s=vjfksgfrsldpvkzmzg0xtfnvdexurxrlwvzzpq%3d%3d&is_a=0&is_f=0&via=new+authbar,legitimate,3.0,0.0,31.0,False,False,False,0,1,0,0,0,1,1,3650,True,True
1082,https://www.saigaivc.com/20170810/,legitimate,1.0,0.0,43.0,False,False,False,0,1,0,0,0,1,0,3651,False,False
1083,https://www.infront.com/the-blog/search-engine-optimization/the-infront-blog/what-is-seo-and-how-do-you-do-it,legitimate,0.0,2.0,138.0,False,False,False,0,0,1,0,0,1,0,3654,True,False
1084,https://www.worldpay.com/uk/corporate/multichannel-face-face/choose-your-sector/retail,legitimate,5.0,0.0,10.0,False,False,False,0,1,1,0,0,1,1,3661,False,True
1085,http://help-portrait.com/2012/09/help-portraits-groupon-campaign/,legitimate,0.0,2.0,69.0,False,False,False,0,0,0,0,0,1,1,3668,True,False
1086,http://donejs.com/guide.html,legitimate,0.0,0.0,5.0,False,False,False,0,1,0,0,0,1,0,3669,True,False
1087,https://www.northernireland.gov.uk/news-drd-251007-regional-development-minister,legitimate,0.0,1.0,17.0,False,False,False,0,0,0,0,0,1,0,3677,True,False
1088,https://www.dicksmith.com.au/da/omega-altise/shop/home-appliances/fans/,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,3679,True,True
1089,https://vancouversun.com/news/staff-blogs/eating-locally-gets-much-tougher-in-the-winter-but-its-not-impossible,legitimate,0.0,3.0,244.0,True,False,False,0,1,0,0,0,1,1,3685,False,True
1090,https://bookauthority.org/books/best-selling-philadelphia-travel-guide-ebooks,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,3689,True,True
1091,https://www.nanog.org/meetings/abstract?id=685,legitimate,0.0,2.0,139.0,True,False,False,0,1,1,0,0,1,0,3694,True,False
1092,https://adventmyfriend.com/56969/175de06cbd/,legitimate,1.0,0.0,10.0,False,False,False,0,1,0,0,0,1,0,3696,True,False
1093,https://www.iqmetrix.com/retail-resources/webinar-make-more-ship-happen-with-dropship,legitimate,0.0,0.0,159.0,False,False,False,0,0,0,0,0,1,0,3716,True,False
1094,https://www.brainyquote.com/topics/redefine,legitimate,0.0,2.0,198.0,False,False,False,0,1,0,0,0,1,1,3722,True,True
1095,http://foursixty.com/,legitimate,0.0,0.0,22.0,False,False,False,0,1,0,0,0,1,0,3723,True,False
1096,https://dogwoof.com/blogs/?category=under+the+wire,legitimate,1.0,0.0,46.0,False,False,False,0,1,0,0,0,1,0,3726,True,False
1097,http://www.system-rescue-cd.org/system-tools,legitimate,0.0,0.0,76.0,False,False,False,0,1,0,0,0,1,1,3734,True,False
1098,https://www.remarkety.com/8-reasons-why-customers-never-open-your-emails,legitimate,0.0,1.0,76.0,False,False,False,0,0,0,0,0,1,0,3735,True,False
1099,https://mosaicscience.com/story/printed-prosthesis-revolution/,legitimate,0.0,3.0,75.0,False,False,False,0,1,0,0,0,1,0,3744,False,False
1100,https://www.snowcamptheatre.com/wp-content/uploads/2018/08/ginger-water.jpg,legitimate,0.0,2.0,27.0,False,False,False,0,1,0,0,0,1,1,3748,True,False
1101,http://aids.gov/hiv-aids-basics/staying-healthy-with-hiv-aids/potential-related-health-problems/cancer/,legitimate,0.0,0.0,442.0,False,False,False,0,1,1,0,0,1,1,3751,False,False
1102,https://www.quarry.com/better-practices/tag/email,legitimate,1.0,0.0,40.0,False,False,False,0,1,0,0,0,1,0,3754,True,False
1103,https://www.arrivalist.com/privacy,legitimate,0.0,0.0,61.0,False,False,False,0,0,0,0,0,1,0,3755,True,False
1104,https://x.company/intl/pt-br_br/loon/careers/,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,3758,True,False
1105,https://www.toornament.com/tournaments/1871153282837012480/information,legitimate,0.0,0.0,74.0,False,False,False,0,1,1,0,0,1,1,3765,True,True
1106,https://www.uvex-sports.com/de/eyewear/faqs/sportbrillen/,legitimate,0.0,1.0,57.0,False,False,False,0,1,0,0,0,1,0,3784,True,False
1107,https://www.latech.edu/life-on-campus/residential-life/maintenance-services/,legitimate,1.0,0.0,130.0,False,False,False,0,0,0,0,0,1,1,3790,False,True
1108,https://www.stellarworks.com/news/happy-chinese-new-year,legitimate,0.0,3.0,110.0,True,False,False,0,1,0,0,0,1,0,3792,True,False
1109,https://ti.to/jsconf-hawaii/2019/with/vqhgkqoy4uu,legitimate,1.0,0.0,10.0,False,False,False,0,1,0,0,0,1,1,3794,False,True
1110,https://www.ucpress.edu/blog/category/luminos/page/2/,legitimate,0.0,2.0,188.0,False,False,False,0,0,0,0,0,1,1,3799,True,True
1111,https://www.codeguru.com/cpp/i-n/internet/generalinternet/,legitimate,0.0,2.0,92.0,False,False,False,0,0,0,0,0,1,1,3801,True,True
1112,http://www.wireframeapp.io/learn/text,legitimate,0.0,0.0,41.0,False,False,False,0,1,0,0,0,1,0,3802,True,False
1113,http://www.alpenverein.at/sankt-peter-au/termine/touren/tourenprogramm.php,legitimate,1.0,2.0,53.0,False,False,False,0,0,0,0,0,1,0,3804,True,False
1114,https://raidboxes.de/?aid=1952,legitimate,0.0,0.0,50.0,False,False,False,0,1,0,0,0,1,0,3805,True,False
1115,https://www.lukew.com/ff/entry.asp?716,legitimate,0.0,0.0,22.0,False,False,False,0,1,0,0,0,1,0,3807,True,False
1116,https://www.escortsinlondon.co.uk/place/iver-escorts,legitimate,0.0,0.0,118.0,False,False,False,0,0,0,0,0,1,0,3811,True,False
1117,https://www.divshare.com/business-and-industrial/ameri-care-enterprises-ace-investment-analysis-eda8380927,legitimate,0.0,1.0,14.0,False,False,False,0,0,0,0,0,1,1,3812,True,False
1118,https://www.nicematin.com/debat/ca-fait-debat-sur-nice-matin-pour-ou-contre-lappli-de-securite-testee-a-nice-les-azureens-reagissent-199987,legitimate,0.0,2.0,132.0,False,False,False,0,0,0,0,0,1,1,3820,False,True
1119,https://www.revistagq.com/cuidados/barbas/articulos/kiko-rivera-cambio-de-look-barba-blanca-hulk-hogan/31893,legitimate,2.0,0.0,120.0,False,False,False,0,1,0,0,0,1,1,3822,True,True
1120,https://www.technoserve.org/blog/author/ineke+van+der+weijden%2c+program+director%2c+tokafala,legitimate,0.0,0.0,142.0,False,False,False,0,0,0,0,0,1,0,3835,True,False
1121,https://www.casinorewards.com/?btag=aff_101_c5828_b137,legitimate,1.0,0.0,134.0,False,False,False,0,0,0,0,0,1,0,3837,False,False
1122,http://thehoneycombers.com/singapore/whats-cooking-dining-promotions-cheap-food-deals-and-new-restaurants-in-singapore/,legitimate,0.0,0.0,1.0,False,False,False,0,1,0,0,0,1,1,3839,True,True
1123,http://www.michaeleyres.co.uk/about/,legitimate,0.0,1.0,31.0,False,False,False,0,1,1,0,0,1,1,3840,False,False
1124,https://www.plansponsor.com/dol-hits-tyson-with-hiring-discrimination-claims/,legitimate,3.0,1.0,99.0,False,False,False,0,0,0,0,0,1,0,3844,False,False
1125,http://drawn.ca/2008/02/20/picture-this/,legitimate,0.0,1.0,4.0,False,False,False,0,1,1,0,0,1,1,3848,True,False
1126,https://www.dudley.gov.uk/residents/together-we-can/,legitimate,2.0,2.0,180.0,False,False,False,0,1,0,0,0,1,0,3856,False,False
1127,http://beust.com/weblog/category/ruby/,legitimate,0.0,1.0,377.0,False,False,False,0,1,1,0,0,1,0,3862,True,False
1128,http://www.metrochicagoexports.com/export-assistance/,legitimate,0.0,2.0,35.0,True,False,False,0,0,0,0,0,1,1,3865,True,False
1129,http://www.romatoday.it/attualita/tg-roma-lazio-4-febbraio-2019.html,legitimate,1.0,2.0,141.0,False,False,False,0,1,0,0,0,1,1,3867,True,True
1130,https://topgolf.com/us/chicago/pricing/,legitimate,0.0,0.0,64.0,False,False,False,0,1,0,0,0,1,1,3869,True,True
1131,https://www.yesodweb.com/book/yesod-for-haskellers,legitimate,0.0,0.0,43.0,False,False,False,0,0,0,0,0,1,0,3870,True,False
1132,http://www.cfw.cn/zp185371/1100880/,legitimate,0.0,0.0,1.0,False,False,False,0,1,0,0,0,1,0,3872,True,False
1133,https://www.uwrf.edu/academicsuccess/tutoring/index.cfm,legitimate,3.0,2.0,134.0,False,False,False,0,1,0,0,0,1,0,3875,False,False
1134,https://feedity.com/glorianet-org/vfrtvvrq.rss,legitimate,1.0,0.0,4.0,False,False,False,0,1,0,0,0,1,1,3883,True,False
1135,https://www.stayokay.com/nl/over-stayokay,legitimate,1.0,0.0,129.0,False,False,False,0,0,0,0,0,1,0,3902,True,False
1136,https://www.tse.org.tr/icerik/duyurudetay?duyuruid=5561,legitimate,2.0,0.0,62.0,False,False,False,0,1,0,0,0,1,0,3907,False,False
1137,https://www.timesonline.com/b37b7939-de82-514b-8db5-47bcfcceef0a.html,legitimate,1.0,0.0,11.0,False,False,False,0,1,0,0,0,1,0,3908,True,False
1138,https://www.here.com/en/careers/our-teams/research-development-engineering,legitimate,0.0,0.0,143.0,False,False,False,0,1,0,0,0,1,1,3914,True,True
1139,http://www.pik-potsdam.de/lpjml,legitimate,0.0,1.0,602.0,False,False,False,0,0,1,0,0,1,0,3921,True,False
1140,https://www.militaryfactory.com/aircraft/by-country.asp?nation=guinea-bissau,legitimate,0.0,0.0,52.0,False,False,False,0,1,1,0,0,1,1,3925,True,True
1141,http://www.dtm.com/en/driver/christian-vietoris,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,3940,True,False
1142,http://uwb.edu.pl/nowosci/nauka-konferencje?page=8,legitimate,2.0,2.0,272.0,False,False,False,0,0,0,0,0,1,0,3946,False,False
1143,https://www.worldclown.com/randys-classic-magic.html,legitimate,2.0,2.0,46.0,False,False,False,0,1,0,0,0,1,0,3949,True,False
1144,http://www.domstol.dk/faeroeerne/omrettenpaafaeroerne/pages/default.aspx,legitimate,0.0,1.0,349.0,False,False,False,0,0,1,0,0,1,0,3955,False,False
1145,https://www.filmstruck.com/us/watch/detail/1300013822,legitimate,2.0,0.0,68.0,False,False,False,0,1,0,0,0,1,1,3958,True,False
1146,https://www.mountsinai.org/profiles/john-d-puskas,legitimate,2.0,2.0,190.0,False,False,False,0,1,0,0,0,1,1,3962,False,False
1147,http://www.simonandschusterpublishing.com/conferences/pla.html,legitimate,0.0,0.0,21.0,False,False,False,0,1,0,0,0,1,0,3967,True,False
1148,https://www.ismrm.org/19/program_files/we22.htm,legitimate,0.0,1.0,105.0,False,False,False,0,0,0,0,0,1,0,3975,False,False
1149,https://www.lcsd.gov.hk/ce/museum/monument/b5/monuments_63.php,legitimate,3.0,1.0,110.0,False,False,False,0,0,0,0,0,1,0,3976,True,False
1150,http://www.rigb.org/whats-on/events-2017/july/public-ri-summer-comedy-night,legitimate,0.0,2.0,40.0,False,False,False,0,0,1,0,0,1,0,3977,True,False
1151,https://bolt.cm/item/boltcamp-saturday-oct-18,legitimate,0.0,0.0,31.0,False,False,False,0,1,0,0,0,1,0,3978,True,False
1152,https://www.boscovs.com/ast/achim-bestform-honey-can-do-patrizia?facetclick=1,legitimate,4.0,1.0,4.0,False,False,False,0,0,0,0,0,1,1,3981,False,False
1153,http://www.megwaiteclayton.com/author/magwai2/page/3/,legitimate,0.0,1.0,90.0,False,False,False,0,0,0,0,0,1,0,3996,True,False
1154,http://www.americanregistry.com/recognition/top-wealth-managers/35721,legitimate,1.0,3.0,53.0,False,False,False,0,0,0,0,0,1,0,3999,True,False
1155,http://dradiowissen.de/beitrag/wunderheilung-mittelalterliches-rezept-in-balds-leechbook,legitimate,0.0,1.0,80.0,False,False,False,0,1,0,0,0,1,1,4001,True,False
1156,http://www.tase.co.il/taseeng/general/company/companydetails.htm?shareid=00232017&companyid=000232&subdatatype=0,legitimate,1.0,0.0,2.0,False,False,False,0,0,0,0,0,1,1,4003,True,False
1157,http://www.terumo.co.jp/pressrelease/2009/016.html,legitimate,0.0,1.0,79.0,False,False,False,0,1,0,0,0,1,0,4004,True,False
1158,https://www.harmonycentral.com/forum/member/188374-undercool,legitimate,3.0,0.0,0.0,False,False,False,0,0,0,0,0,1,0,4009,True,False
1159,https://folkartmuseum.org/programs/screening-a-family-undertaking/?id=13220,legitimate,0.0,2.0,39.0,True,False,False,0,0,0,0,0,1,0,4010,True,False
1160,http://www.biathlonworld.com/news/detail/laura-dahlmeier-doubles-up-with-pursuit-gold-medal,legitimate,0.0,0.0,69.0,False,False,False,0,1,1,0,0,1,0,4011,True,False
1161,https://www.ucmo.edu/acct/,legitimate,0.0,2.0,237.0,False,False,False,0,1,0,0,0,1,1,4016,False,False
1162,https://gamebrott.com/crash-team-racing-nitro-fueled-resmi-diumumkan,legitimate,0.0,4.0,174.0,False,False,False,0,0,0,0,0,1,1,4019,True,False
1163,https://www.vvt.at/page.cfm?vpath=aktuelles/alle-news&genericpageid=2236,legitimate,2.0,1.0,82.0,False,False,False,0,1,0,0,0,1,0,4020,False,False
1164,http://www.bostonpizza.com/,legitimate,0.0,0.0,55.0,False,False,False,0,1,1,0,0,1,0,4023,True,False
1165,https://www.univadis.com/viewarticle/chikungunyga-poorly-tolerated-high-fever-assists-with-differentials-in-very-young-infants-479708?s1=news,legitimate,2.0,0.0,75.0,False,False,False,0,1,1,0,0,1,0,4026,True,False
1166,https://www.dom.com/residential/dominion-virginia-power/ways-to-save/renewable-energy-programs/solar-purchase-program/solar-purchase-program-faqs,legitimate,5.0,0.0,97.0,False,False,False,0,1,0,0,0,1,1,4028,True,False
1167,http://www.islamonline.net/arabic/adam/2002/01/article09.shtml,legitimate,0.0,3.0,53.0,False,False,False,0,1,1,0,0,1,1,4029,True,False
1168,https://www.deutsche-startups.de/2015/07/28/emoji-quiz-fuer-startupper-wie-heissen-diese-startups/,legitimate,0.0,3.0,149.0,False,False,False,0,0,0,0,0,1,0,4033,True,False
1169,https://batman-news.com/2018/09/09/new-batman-v-superman-warehouse-fight-video-shows-the-making-of-the-coolest-batman-scene/,legitimate,12.0,3.0,57.0,False,False,False,0,0,0,0,0,1,0,4034,True,False
1170,https://www.phoenix.de/content/2542723,legitimate,0.0,0.0,15.0,False,False,False,0,1,1,0,0,1,1,4042,True,False
1171,https://www.unoeuro.com/domains/?q=danflytning.dk,legitimate,2.0,1.0,55.0,False,False,False,0,1,1,0,0,1,0,4046,True,False
1172,https://www.plated.com/recipes/shrimp-long-life-noodles-with-sesame-soy-scallion-sauce,legitimate,3.0,0.0,76.0,False,False,False,0,1,0,0,0,1,0,4053,True,False
1173,https://www.pollens.fr/les-risques/risques-par-pollen/55/2019,legitimate,1.0,2.0,70.0,False,False,False,0,1,0,0,0,1,0,4055,True,False
1174,https://protectourwinters.org/blogs/page/2/,legitimate,1.0,0.0,23.0,False,False,False,0,0,0,0,0,1,0,4058,True,False
1175,https://www.hulu.com/earth-keepers,legitimate,4.0,0.0,22.0,False,False,False,0,1,0,0,0,1,1,4061,True,False
1176,http://stephsneckofthewoods.com/hello-world/?share=twitter,legitimate,1.0,0.0,4.0,False,False,False,0,1,0,0,0,1,1,4066,False,False
1177,http://www.hdzog.com/videos/48988/iwia-wa-wa-iwia/?promo=10236,legitimate,2.0,0.0,68.0,False,False,False,0,1,1,0,0,1,1,4083,True,False
